date,primary_type,x_coordinate,y_coordinate,latitude,longitude
2018-08-29 13:00:00 UTC,CRIMINAL DAMAGE,1175334.0,1907851.0,41.902522915,-87.63140683
2018-08-29 12:30:00 UTC,THEFT,1177258.0,1901852.0,41.886017951,-87.624521781
2018-08-29 12:28:00 UTC,CRIMINAL DAMAGE,1172514.0,1906236.0,41.898154115,-87.64181288
2018-08-29 12:19:00 UTC,THEFT,1177328.0,1899324.0,41.879079395,-87.624341423
2018-08-29 12:19:00 UTC,DECEPTIVE PRACTICE,1177328.0,1899324.0,41.879079395,-87.624341423
2018-08-29 12:15:00 UTC,THEFT,1177342.0,1903838.0,41.891465732,-87.624153044
2018-08-29 12:00:00 UTC,MOTOR VEHICLE THEFT,1168199.0,1895617.0,41.86910915,-87.657968356
2018-08-29 11:50:00 UTC,THEFT,1176963.0,1894850.0,41.866810739,-87.625817031
2018-08-29 11:31:00 UTC,THEFT,1176813.0,1900286.0,41.881730836,-87.626203285
2018-08-29 11:30:00 UTC,THEFT,1175196.0,1895332.0,41.868173158,-87.63228938
2018-08-29 11:13:00 UTC,ROBBERY,1170091.0,1900427.0,41.882267084,-87.650881983
2018-08-29 10:45:00 UTC,ASSAULT,1177909.0,1904245.0,41.892569681,-87.622058354
2018-08-29 10:45:00 UTC,DECEPTIVE PRACTICE,1178915.0,1904276.0,41.892631803,-87.618362824
2018-08-29 10:29:00 UTC,ASSAULT,1175423.0,1904617.0,41.893646656,-87.631177143
2018-08-29 09:46:00 UTC,ASSAULT,1175509.0,1901487.0,41.885055833,-87.630955393
2018-08-29 09:40:00 UTC,ASSAULT,1176417.0,1899156.0,41.878638996,-87.627691486
2018-08-29 09:20:00 UTC,THEFT,1176486.0,1896541.0,41.871461723,-87.627517093
2018-08-29 09:10:00 UTC,THEFT,1173175.0,1908290.0,41.903775756,-87.639324074
2018-08-29 09:00:00 UTC,OTHER OFFENSE,1176585.0,1901750.0,41.885753285,-87.626996239
2018-08-29 08:15:00 UTC,THEFT,1168233.0,1905895.0,41.897312,-87.657546399
2018-08-29 07:30:00 UTC,THEFT,1172095.0,1908915.0,41.905514698,-87.643272669
2018-08-29 07:00:00 UTC,DECEPTIVE PRACTICE,1174359.0,1889753.0,41.852882701,-87.635528609
2018-08-29 07:00:00 UTC,THEFT,1175098.0,1901792.0,41.885901992,-87.632455489
2018-08-29 07:00:00 UTC,THEFT,1166872.0,1906900.0,41.900099097,-87.662516286
2018-08-29 06:38:00 UTC,ASSAULT,1174286.0,1905679.0,41.896586299,-87.63532118
2018-08-29 05:43:00 UTC,BURGLARY,1165997.0,1891684.0,41.85836391,-87.666164631
2018-08-29 05:24:00 UTC,THEFT,1176352.0,1900918.0,41.883475491,-87.627876969
2018-08-29 03:22:00 UTC,BATTERY,1177709.0,1905190.0,41.895167354,-87.622764122
2018-08-29 03:15:00 UTC,CRIMINAL DAMAGE,1176818.0,1895074.0,41.867428687,-87.626342565
2018-08-29 03:15:00 UTC,OTHER OFFENSE,1169703.0,1894018.0,41.864688766,-87.652493383
2018-08-29 02:00:00 UTC,THEFT,1176436.0,1898416.0,41.876607964,-87.627644063
2018-08-29 01:00:00 UTC,ROBBERY,1171210.0,1900261.0,41.881787077,-87.646777915
