date,primary_type,x_coordinate,y_coordinate,latitude,longitude
2018-04-29 11:47:00 UTC,OTHER OFFENSE,1174931.0,1907935.0,41.902762454,-87.632884581
2018-04-29 11:20:00 UTC,THEFT,1177339.0,1906234.0,41.89804054,-87.624091323
2018-04-29 11:00:00 UTC,THEFT,1176602.0,1899471.0,41.879499198,-87.627002693
2018-04-29 11:00:00 UTC,THEFT,1177528.0,1890620.0,41.855190551,-87.623871195
2018-04-29 10:11:00 UTC,BATTERY,1175956.0,1899771.0,41.88033698,-87.629365643
2018-04-29 10:00:00 UTC,THEFT,1171879.0,1899344.0,41.879256055,-87.644348413
2018-04-29 10:00:00 UTC,THEFT,1173362.0,1893147.0,41.862218265,-87.639087164
2018-04-29 09:40:00 UTC,THEFT,1172491.0,1901698.0,41.885702079,-87.642031644
2018-04-29 09:20:00 UTC,BATTERY,1168878.0,1894548.0,41.866161043,-87.655506578
2018-04-29 08:30:00 UTC,DECEPTIVE PRACTICE,1177338.0,1906181.0,41.897895128,-87.624096605
2018-04-29 08:30:00 UTC,THEFT,1177338.0,1906181.0,41.897895128,-87.624096605
2018-04-29 08:30:00 UTC,DECEPTIVE PRACTICE,1176411.0,1899396.0,41.879297705,-87.627706271
2018-04-29 08:00:00 UTC,THEFT,1173362.0,1893147.0,41.862218265,-87.639087164
2018-04-29 07:50:00 UTC,CRIMINAL TRESPASS,1176345.0,1901114.0,41.884013483,-87.627896757
2018-04-29 06:50:00 UTC,BATTERY,1177337.0,1904039.0,41.892017399,-87.624165306
2018-04-29 06:14:00 UTC,BURGLARY,1167483.0,1895701.0,41.869355081,-87.660594543
2018-04-29 05:40:00 UTC,ROBBERY,1174117.0,1904430.0,41.893162746,-87.635979167
2018-04-29 04:46:00 UTC,THEFT,1176559.0,1903327.0,41.890081244,-87.62704405
2018-04-29 04:00:00 UTC,CRIMINAL DAMAGE,1177435.0,1894278.0,41.865230448,-87.624101632
2018-04-29 03:55:00 UTC,THEFT,1166586.0,1901173.0,41.884389928,-87.663730927
2018-04-29 03:00:00 UTC,DECEPTIVE PRACTICE,1175711.0,1908536.0,41.904394115,-87.630001432
2018-04-29 03:00:00 UTC,THEFT,1174494.0,1904440.0,41.89318177,-87.6345943
2018-04-29 03:00:00 UTC,THEFT,1176096.0,1903313.0,41.890053273,-87.628744799
2018-04-29 02:40:00 UTC,THEFT,1174440.0,1904438.0,41.893177488,-87.63479268
2018-04-29 02:23:00 UTC,BATTERY,1166633.0,1901539.0,41.885393253,-87.663547848
2018-04-29 02:14:00 UTC,BURGLARY,1168436.0,1898657.0,41.877446026,-87.657010335
2018-04-29 02:00:00 UTC,CRIMINAL DAMAGE,1166739.0,1902286.0,41.887440806,-87.663137174
2018-04-29 01:42:00 UTC,DECEPTIVE PRACTICE,1178830.0,1890610.0,41.85513349,-87.619092629
2018-04-29 01:36:00 UTC,CRIM SEXUAL ASSAULT,1178066.0,1905133.0,41.895002822,-87.621454706
2018-04-29 01:30:00 UTC,BATTERY,1175169.0,1902992.0,41.889193268,-87.632158757
2018-04-29 01:00:00 UTC,DECEPTIVE PRACTICE,1176050.0,1903312.0,41.890051565,-87.62891376
2018-04-29 01:00:00 UTC,CRIMINAL DAMAGE,1166408.0,1902352.0,41.887629002,-87.664350812
2018-04-29 00:55:00 UTC,ASSAULT,1167972.0,1891963.0,41.859087169,-87.65890711
2018-04-29 00:30:00 UTC,CRIMINAL DAMAGE,1176318.0,1891993.0,41.858985506,-87.628271013
2018-04-28 23:15:00 UTC,MOTOR VEHICLE THEFT,1170169.0,1902065.0,41.886760166,-87.650547713
2018-04-28 23:00:00 UTC,CRIMINAL DAMAGE,1174033.0,1905305.0,41.895565667,-87.636261556
2018-04-28 22:00:00 UTC,THEFT,1173850.0,1903341.0,41.890180418,-87.636992207
2018-04-28 21:50:00 UTC,BATTERY,1175717.0,1903591.0,41.890824651,-87.630128275
2018-04-28 21:00:00 UTC,BATTERY,1172999.0,1903926.0,41.891804601,-87.640100084
2018-04-28 20:45:00 UTC,ASSAULT,1176127.0,1905362.0,41.895675136,-87.628569146
2018-04-28 20:30:00 UTC,CRIM SEXUAL ASSAULT,1176327.0,1901797.0,41.885888079,-87.627942238
2018-04-28 20:25:00 UTC,THEFT,1176282.0,1903709.0,41.891135724,-87.628049777
2018-04-28 20:23:00 UTC,THEFT,1172223.0,1898889.0,41.87799992,-87.643098749
2018-04-28 19:53:00 UTC,THEFT,1172223.0,1898889.0,41.87799992,-87.643098749
2018-04-28 19:45:00 UTC,OTHER OFFENSE,1175696.0,1895352.0,41.86821682,-87.6304532
2018-04-28 19:40:00 UTC,THEFT,1178398.0,1904333.0,41.89280002,-87.620259793
2018-04-28 19:30:00 UTC,THEFT,1176971.0,1902537.0,41.887904127,-87.625554948
2018-04-28 19:30:00 UTC,DECEPTIVE PRACTICE,1176971.0,1902537.0,41.887904127,-87.625554948
2018-04-28 19:00:00 UTC,THEFT,1175446.0,1903781.0,41.891352111,-87.6311178
2018-04-28 19:00:00 UTC,MOTOR VEHICLE THEFT,1177433.0,1894328.0,41.865367696,-87.624107457
2018-04-28 19:00:00 UTC,THEFT,1172517.0,1902920.0,41.889054749,-87.641900009
2018-04-28 18:43:00 UTC,BATTERY,1176127.0,1905362.0,41.895675136,-87.628569146
2018-04-28 18:35:00 UTC,BATTERY,1174369.0,1899091.0,41.878506591,-87.635213191
2018-04-28 18:30:00 UTC,THEFT,1171049.0,1900319.0,41.881949766,-87.647367397
2018-04-28 18:17:00 UTC,THEFT,1176814.0,1900247.0,41.881623795,-87.626200793
2018-04-28 18:15:00 UTC,THEFT,1177347.0,1903741.0,41.891199446,-87.624137626
2018-04-28 18:15:00 UTC,DECEPTIVE PRACTICE,1177347.0,1903741.0,41.891199446,-87.624137626
2018-04-28 18:03:00 UTC,THEFT,1179323.0,1903147.0,41.889524437,-87.616899045
2018-04-28 18:00:00 UTC,THEFT,1176210.0,1902134.0,41.886815464,-87.628361716
2018-04-28 17:30:00 UTC,THEFT,1176815.0,1900227.0,41.881568892,-87.626197726
2018-04-28 17:30:00 UTC,DECEPTIVE PRACTICE,1176352.0,1900927.0,41.883500187,-87.627876698
2018-04-28 17:20:00 UTC,THEFT,1175400.0,1905506.0,41.896086635,-87.631234895
2018-04-28 17:15:00 UTC,THEFT,1177258.0,1901860.0,41.886039903,-87.624521539
2018-04-28 17:00:00 UTC,THEFT,1174605.0,1905198.0,41.895259282,-87.634163957
2018-04-28 17:00:00 UTC,CRIMINAL DAMAGE,1176517.0,1895340.0,41.868165405,-87.62743954
2018-04-28 17:00:00 UTC,THEFT,1174695.0,1901776.0,41.88586711,-87.633935855
2018-04-28 17:00:00 UTC,DECEPTIVE PRACTICE,1174605.0,1905198.0,41.895259282,-87.634163957
2018-04-28 17:00:00 UTC,THEFT,1175138.0,1900236.0,41.881631341,-87.632355275
2018-04-28 16:50:00 UTC,NARCOTICS,1178880.0,1889112.0,41.85102174,-87.618954852
2018-04-28 16:30:00 UTC,DECEPTIVE PRACTICE,1175423.0,1904617.0,41.893646656,-87.631177143
2018-04-28 16:30:00 UTC,THEFT,1177326.0,1899381.0,41.879235852,-87.624347038
2018-04-28 16:30:00 UTC,THEFT,1177295.0,1905469.0,41.895942341,-87.624276151
2018-04-28 16:29:00 UTC,DECEPTIVE PRACTICE,1177337.0,1904039.0,41.892017399,-87.624165306
2018-04-28 16:20:00 UTC,THEFT,1176988.0,1899487.0,41.879534377,-87.625584892
2018-04-28 16:00:00 UTC,CRIMINAL DAMAGE,1172395.0,1898264.0,41.87628108,-87.642485683
2018-04-28 16:00:00 UTC,CRIMINAL DAMAGE,1166921.0,1901907.0,41.886396899,-87.662479699
2018-04-28 16:00:00 UTC,CRIMINAL DAMAGE,1172566.0,1898899.0,41.878019784,-87.64183905
2018-04-28 15:45:00 UTC,ASSAULT,1176426.0,1898851.0,41.877801855,-87.627667648
2018-04-28 15:30:00 UTC,DECEPTIVE PRACTICE,1177347.0,1903741.0,41.891199446,-87.624137626
2018-04-28 15:30:00 UTC,THEFT,1177108.0,1899491.0,41.879542637,-87.625144154
2018-04-28 15:30:00 UTC,DECEPTIVE PRACTICE,1177108.0,1899491.0,41.879542637,-87.625144154
2018-04-28 15:07:00 UTC,CRIMINAL TRESPASS,1175771.0,1892266.0,41.859746945,-87.630270643
2018-04-28 15:00:00 UTC,THEFT,1176602.0,1899471.0,41.879499198,-87.627002693
2018-04-28 15:00:00 UTC,THEFT,1173957.0,1902914.0,41.889006322,-87.63661199
2018-04-28 14:30:00 UTC,ASSAULT,1175414.0,1901275.0,41.884476226,-87.631310613
2018-04-28 14:30:00 UTC,THEFT,1178818.0,1894964.0,41.867081407,-87.619003708
2018-04-28 14:14:00 UTC,THEFT,1174923.0,1908197.0,41.903481574,-87.632906108
2018-04-28 14:10:00 UTC,THEFT,1174581.0,1900807.0,41.883210665,-87.634383465
2018-04-28 14:05:00 UTC,THEFT,1176364.0,1900524.0,41.882394062,-87.627844798
2018-04-28 14:00:00 UTC,THEFT,1175921.0,1901224.0,41.884324883,-87.629450399
2018-04-28 13:45:00 UTC,DECEPTIVE PRACTICE,1176864.0,1906937.0,41.899980367,-87.62581464
2018-04-28 13:30:00 UTC,THEFT,1178880.0,1889112.0,41.85102174,-87.618954852
2018-04-28 13:30:00 UTC,ASSAULT,1173209.0,1894980.0,41.867251542,-87.639594427
